"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","1499262000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","1268323000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2007","1000","lev","2008","Western calendar year","7446600000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","6800371000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","7195811000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2007","1000","lev","2008","Western calendar year","2617000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","3015628000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","1776476000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2007","1000","lev","2008","Western calendar year","1874700000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","1859465000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","1742662000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2007","1000","lev","2008","Western calendar year","7779800000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","7711442000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","7696356000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2007","1000","lev","2008","Western calendar year","2316700000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","2297899000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","2208916000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2007","1000","lev","2008","Western calendar year","3449600000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","3421628000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","2353182000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2007","1000","lev","2008","Western calendar year","363300000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","363329000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","286994000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2007","1000","lev","2008","Western calendar year","2780400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","2757812000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","4292356000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2007","1000","lev","2008","Western calendar year","2698400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","2592440000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","1706523000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2007","1000","lev","2008","Western calendar year","45799500000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","43825303000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","40694674000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2007","1000","lev","2008","Western calendar year","2548521000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","2548521000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","2605282000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2007","1000","lev","2008","Western calendar year","18998000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","18385000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","18385000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2007","1000","lev","2008","Western calendar year","5072996000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","5072996000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","4473407000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2007","1000","lev","2008","Western calendar year","38248000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","37013000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","33607000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2007","1000","lev","2008","Western calendar year","43275000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","41300828000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","38826549000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2007","1000","lev","2008","Western calendar year","38754000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","37503000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","62416000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2007","1000","lev","2008","Western calendar year","5975000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","670000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","1960000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2007","1000","lev","2008","Western calendar year","111845000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","113347000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","137836000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2007","1000","lev","2008","Western calendar year","209200000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","206918000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","254204000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2007","1000","lev","2008","Western calendar year","71271000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","33772000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","33772000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2007","1000","lev","2008","Western calendar year","1855900000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","2093960000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","1702080000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2007","1000","lev","2008","Western calendar year","326300000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","264473000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","240210000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2007","1000","lev","2008","Western calendar year","2046300000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","1993650000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","1894676000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2007","1000","lev","2008","Western calendar year","325900000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","218498000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","200851000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2007","1000","lev","2008","Western calendar year","4748500000","2"
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","4604360000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","4071589000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2007","1000","lev","2008","Western calendar year","48232700000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","46112106000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","43152342000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2006","1000","lev","2008","Western calendar year","6544500000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","6263548000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","7617172000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2006","1000","lev","2008","Western calendar year","2555100000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","2413055000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","1509052000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2006","1000","lev","2008","Western calendar year","1418000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","1418043000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","1131247000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2006","1000","lev","2008","Western calendar year","6595300000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","6403272000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","6721367000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2006","1000","lev","2008","Western calendar year","2440600000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","2635102000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","1557721000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2006","1000","lev","2008","Western calendar year","1570800000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","1570790534.7073",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","1491886000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2006","1000","lev","2008","Western calendar year","6307700000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","6302603303.82654",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","6802124000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2006","1000","lev","2008","Western calendar year","1747200000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","1747241000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","2091613000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2006","1000","lev","2008","Western calendar year","2620500000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","2620462124.33903",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","2098858000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2006","1000","lev","2008","Western calendar year","303500000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","303546815.07029",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","255976000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2006","1000","lev","2008","Western calendar year","2947500000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","2947507317.03575",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","3497424000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2006","1000","lev","2008","Western calendar year","1977600000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","1876277000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","1522090000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2006","1000","lev","2008","Western calendar year","37028300000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","36501448094.9789",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","36296530000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2006","1000","lev","2008","Western calendar year","2296899000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","2296899000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","2290850000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2006","1000","lev","2008","Western calendar year","17005000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","22084000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2006","1000","lev","2008","Western calendar year","4036447000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","4036447000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","4033040000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2006","1000","lev","2008","Western calendar year","20692000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","26872000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2006","1000","lev","2008","Western calendar year","35288800000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2006","300","lev (re-denom. 1:1000)","1993","Western calendar year","34761898000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","34554340000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2006","1000","lev","2008","Western calendar year","37619000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","49907000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2006","1000","lev","2008","Western calendar year","6018000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","1567000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2006","1000","lev","2008","Western calendar year","80866000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","110213000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2006","1000","lev","2008","Western calendar year","166100000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","210643000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2006","1000","lev","2008","Western calendar year","66195000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","31469000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2006","1000","lev","2008","Western calendar year","1892500000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","1585986000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2006","1000","lev","2008","Western calendar year","226600000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","223826000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2006","1000","lev","2008","Western calendar year","1614500000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","1765447000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2006","1000","lev","2008","Western calendar year","225800000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","187152000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2006","1000","lev","2008","Western calendar year","4554400000","2"
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","3793880000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2006","1000","lev","2008","Western calendar year","40009200000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2006","200","lev (re-denom. 1:1000)","1993","Western calendar year","38558863000",""

"footnote_SeqID","Footnote"
"1","Data for this year refers to provisional data."
"2","Discrepancy between components and total."
